,Source,Target,Weight
5430,u-5,s-34,4
5431,u-5,s-35,1
5432,u-5,s-36,2
5433,u-5,s-37,2
5434,u-5,s-38,5
5435,u-5,s-39,1
5436,u-5,s-4,4
5437,u-5,s-40,2
5438,u-5,s-42,1
5439,u-5,s-43,1
5440,u-5,s-45,3
5441,u-5,s-46,1
5442,u-5,s-47,2
5443,u-5,s-48,2
5444,u-5,s-5,1
5445,u-5,s-50,4
5446,u-5,s-52,1
5447,u-5,s-53,2
5448,u-5,s-54,8
5449,u-5,s-55,4
5450,u-5,s-57,12
5451,u-5,s-59,1
5452,u-5,s-60,1
5453,u-5,s-61,3
5454,u-5,s-62,1
5455,u-5,s-65,1
5456,u-5,s-66,8
5457,u-5,s-68,3
5458,u-5,s-7,4
5459,u-5,s-71,1
5460,u-50,s-18,1
5461,u-50,s-57,1
5462,u-50,s-66,1
5463,u-51,s-0,1
5464,u-51,s-1,7
5465,u-51,s-10,1
5466,u-51,s-12,3
5467,u-51,s-14,1
5468,u-51,s-17,2
5469,u-51,s-18,1
5470,u-51,s-21,1
5471,u-51,s-22,1
5472,u-51,s-23,1
5473,u-51,s-25,1
5474,u-51,s-26,3
5475,u-51,s-27,1
5476,u-51,s-30,1
5477,u-51,s-31,1
5478,u-51,s-32,3
5479,u-51,s-33,1
5480,u-51,s-34,1
5481,u-51,s-35,1
5482,u-51,s-37,3
5483,u-51,s-39,2
5484,u-51,s-4,1
5485,u-51,s-42,3
5486,u-51,s-43,1
5487,u-51,s-46,3
5488,u-51,s-49,1
5489,u-51,s-50,1
5490,u-51,s-51,2
5491,u-51,s-54,2
5492,u-51,s-55,1
5493,u-51,s-57,5
5494,u-51,s-61,3
5495,u-51,s-66,10
5496,u-51,s-68,1
5497,u-51,s-69,2
5498,u-51,s-71,1
5499,u-52,System No Cluster,1
5500,u-52,s-0,3
5501,u-52,s-1,3
5502,u-52,s-12,1
5503,u-52,s-13,1
5504,u-52,s-14,1
5505,u-52,s-22,1
5506,u-52,s-26,1
5507,u-52,s-34,1
5508,u-52,s-35,1
5509,u-52,s-38,2
5510,u-52,s-39,1
5511,u-52,s-4,1
5512,u-52,s-40,1
5513,u-52,s-45,1
5514,u-52,s-47,1
5515,u-52,s-5,1
5516,u-52,s-51,1
5517,u-52,s-55,2
5518,u-52,s-57,8
5519,u-52,s-61,2
5520,u-52,s-66,3
5521,u-52,s-71,1
5522,u-53,s-0,17
5523,u-53,s-1,55
5524,u-53,s-10,4
5525,u-53,s-11,1
5526,u-53,s-12,10
5527,u-53,s-13,4
5528,u-53,s-14,1
5529,u-53,s-15,2
5530,u-53,s-18,3
5531,u-53,s-19,1
5532,u-53,s-2,2
5533,u-53,s-20,3
5534,u-53,s-22,2
5535,u-53,s-23,1
5536,u-53,s-25,3
5537,u-53,s-26,7
5538,u-53,s-27,3
5539,u-53,s-28,1
5540,u-53,s-3,2
5541,u-53,s-30,10
5542,u-53,s-31,6
5543,u-53,s-32,4
5544,u-53,s-33,4
5545,u-53,s-34,11
5546,u-53,s-35,3
5547,u-53,s-36,3
5548,u-53,s-37,6
5549,u-53,s-38,4
5550,u-53,s-39,4
5551,u-53,s-4,10
5552,u-53,s-40,2
5553,u-53,s-41,1
5554,u-53,s-42,12
5555,u-53,s-43,1
5556,u-53,s-44,3
5557,u-53,s-45,10
5558,u-53,s-46,5
5559,u-53,s-47,10
5560,u-53,s-48,1
5561,u-53,s-5,5
5562,u-53,s-50,3
5563,u-53,s-51,1
5564,u-53,s-52,9
5565,u-53,s-53,6
5566,u-53,s-54,27
5567,u-53,s-55,8
5568,u-53,s-57,32
5569,u-53,s-58,1
5570,u-53,s-6,2
5571,u-53,s-61,17
5572,u-53,s-62,12
5573,u-53,s-65,2
5574,u-53,s-66,32
5575,u-53,s-67,3
5576,u-53,s-68,7
5577,u-53,s-69,3
5578,u-53,s-7,10
5579,u-53,s-70,1
5580,u-53,s-71,7
5581,u-54,s-0,4
5582,u-54,s-1,7
5583,u-54,s-10,1
5584,u-54,s-11,1
5585,u-54,s-12,3
5586,u-54,s-13,1
5587,u-54,s-21,1
5588,u-54,s-23,1
5589,u-54,s-26,2
5590,u-54,s-27,2
5591,u-54,s-30,2
5592,u-54,s-31,2
5593,u-54,s-32,3
5594,u-54,s-33,2
5595,u-54,s-34,3
5596,u-54,s-35,1
5597,u-54,s-37,2
5598,u-54,s-39,1
5599,u-54,s-4,1
5600,u-54,s-40,1
5601,u-54,s-41,1
5602,u-54,s-43,1
5603,u-54,s-45,3
5604,u-54,s-46,1
5605,u-54,s-47,1
5606,u-54,s-50,2
5607,u-54,s-53,1
5608,u-54,s-54,3
5609,u-54,s-55,3
5610,u-54,s-57,8
5611,u-54,s-58,1
5612,u-54,s-6,1
5613,u-54,s-61,3
5614,u-54,s-62,1
5615,u-54,s-66,7
5616,u-54,s-69,2
5617,u-54,s-7,2
5618,u-54,s-71,3
5619,u-54,s-9,1
5620,u-55,s-0,4
5621,u-55,s-1,13
5622,u-55,s-10,1
5623,u-55,s-11,1
5624,u-55,s-12,3
5625,u-55,s-13,1
5626,u-55,s-15,1
5627,u-55,s-16,1
5628,u-55,s-18,2
5629,u-55,s-20,1
5630,u-55,s-26,2
5631,u-55,s-29,1
5632,u-55,s-3,1
5633,u-55,s-30,1
5634,u-55,s-32,1
5635,u-55,s-33,1
5636,u-55,s-34,2
5637,u-55,s-35,3
5638,u-55,s-39,2
5639,u-55,s-40,3
5640,u-55,s-42,2
5641,u-55,s-43,1
5642,u-55,s-45,1
5643,u-55,s-46,3
5644,u-55,s-50,2
5645,u-55,s-51,1
5646,u-55,s-52,1
5647,u-55,s-53,4
5648,u-55,s-54,5
5649,u-55,s-57,6
5650,u-55,s-59,1
5651,u-55,s-61,5
5652,u-55,s-62,2
5653,u-55,s-66,4
5654,u-55,s-67,2
5655,u-55,s-68,1
5656,u-55,s-7,2
5657,u-55,s-71,6
5658,u-55,s-9,1
5659,u-56,s-0,10
5660,u-56,s-1,20
5661,u-56,s-10,1
5662,u-56,s-11,2
5663,u-56,s-12,2
5664,u-56,s-13,4
5665,u-56,s-14,1
5666,u-56,s-18,2
5667,u-56,s-2,1
5668,u-56,s-21,2
5669,u-56,s-22,2
5670,u-56,s-24,2
5671,u-56,s-25,1
5672,u-56,s-26,1
5673,u-56,s-27,1
5674,u-56,s-3,1
5675,u-56,s-30,7
5676,u-56,s-31,2
5677,u-56,s-32,2
5678,u-56,s-33,1
5679,u-56,s-35,2
5680,u-56,s-36,1
5681,u-56,s-39,1
5682,u-56,s-4,3
5683,u-56,s-40,1
5684,u-56,s-41,1
5685,u-56,s-42,3
5686,u-56,s-43,2
5687,u-56,s-45,6
5688,u-56,s-46,5
5689,u-56,s-47,3
5690,u-56,s-49,1
5691,u-56,s-50,1
5692,u-56,s-51,1
5693,u-56,s-52,2
5694,u-56,s-53,3
5695,u-56,s-54,5
5696,u-56,s-55,2
5697,u-56,s-57,12
5698,u-56,s-58,1
5699,u-56,s-61,6
5700,u-56,s-62,3
5701,u-56,s-63,1
5702,u-56,s-65,1
5703,u-56,s-66,8
5704,u-56,s-67,1
5705,u-56,s-68,1
5706,u-56,s-7,5
5707,u-57,System No Cluster,9
5708,u-57,s-0,70
5709,u-57,s-1,187
5710,u-57,s-10,2
5711,u-57,s-11,5
5712,u-57,s-12,26
5713,u-57,s-13,20
5714,u-57,s-14,7
5715,u-57,s-15,6
5716,u-57,s-16,1
5717,u-57,s-17,11
5718,u-57,s-18,13
5719,u-57,s-19,3
5720,u-57,s-2,8
5721,u-57,s-20,5
5722,u-57,s-21,5
5723,u-57,s-22,12
5724,u-57,s-23,5
5725,u-57,s-24,2
5726,u-57,s-25,5
5727,u-57,s-26,26
5728,u-57,s-27,24
5729,u-57,s-28,6
5730,u-57,s-29,1
5731,u-57,s-3,5
5732,u-57,s-30,35
5733,u-57,s-31,24
5734,u-57,s-32,17
5735,u-57,s-33,23
5736,u-57,s-34,34
5737,u-57,s-35,25
5738,u-57,s-36,8
5739,u-57,s-37,13
5740,u-57,s-38,18
5741,u-57,s-39,15
5742,u-57,s-4,24
5743,u-57,s-40,16
5744,u-57,s-41,6
5745,u-57,s-42,31
5746,u-57,s-43,11
5747,u-57,s-44,4
5748,u-57,s-45,30
5749,u-57,s-46,25
5750,u-57,s-47,27
5751,u-57,s-48,3
5752,u-57,s-49,4
5753,u-57,s-5,16
5754,u-57,s-50,15
5755,u-57,s-51,6
5756,u-57,s-52,19
5757,u-57,s-53,27
5758,u-57,s-54,74
5759,u-57,s-55,38
5760,u-57,s-56,1
5761,u-57,s-57,140
5762,u-57,s-58,14
5763,u-57,s-59,5
5764,u-57,s-6,2
5765,u-57,s-60,7
5766,u-57,s-61,68
5767,u-57,s-62,23
5768,u-57,s-64,2
5769,u-57,s-65,4
5770,u-57,s-66,107
5771,u-57,s-67,9
5772,u-57,s-68,12
5773,u-57,s-69,9
5774,u-57,s-7,20
5775,u-57,s-70,4
5776,u-57,s-71,39
5777,u-57,s-8,5
5778,u-57,s-9,3
5779,u-58,System No Cluster,1
5780,u-58,s-0,13
5781,u-58,s-1,21
5782,u-58,s-10,4
5783,u-58,s-11,1
5784,u-58,s-12,12
5785,u-58,s-13,3
5786,u-58,s-16,1
5787,u-58,s-18,2
5788,u-58,s-2,1
5789,u-58,s-20,1
5790,u-58,s-25,1
5791,u-58,s-26,4
5792,u-58,s-27,1
5793,u-58,s-3,2
5794,u-58,s-30,2
5795,u-58,s-31,3
5796,u-58,s-32,1
5797,u-58,s-33,3
5798,u-58,s-34,7
5799,u-58,s-35,2
5800,u-58,s-36,2
5801,u-58,s-38,4
5802,u-58,s-39,4
5803,u-58,s-4,3
5804,u-58,s-40,5
5805,u-58,s-41,1
5806,u-58,s-42,6
5807,u-58,s-45,4
5808,u-58,s-46,6
5809,u-58,s-47,3
5810,u-58,s-48,1
5811,u-58,s-49,1
5812,u-58,s-52,1
5813,u-58,s-53,2
5814,u-58,s-54,7
5815,u-58,s-55,4
5816,u-58,s-57,16
5817,u-58,s-58,1
5818,u-58,s-59,2
5819,u-58,s-6,2
5820,u-58,s-61,6
5821,u-58,s-62,2
5822,u-58,s-65,2
5823,u-58,s-66,18
5824,u-58,s-67,1
5825,u-58,s-68,2
5826,u-58,s-69,4
5827,u-58,s-70,1
5828,u-58,s-71,6
5829,u-58,s-9,3
5830,u-59,s-0,18
5831,u-59,s-1,38
5832,u-59,s-11,3
5833,u-59,s-12,20
5834,u-59,s-13,6
5835,u-59,s-14,1
5836,u-59,s-15,5
5837,u-59,s-17,2
5838,u-59,s-18,4
5839,u-59,s-19,2
5840,u-59,s-2,2
5841,u-59,s-20,1
5842,u-59,s-21,1
5843,u-59,s-22,1
5844,u-59,s-23,3
5845,u-59,s-25,1
5846,u-59,s-26,2
5847,u-59,s-27,6
5848,u-59,s-3,1
5849,u-59,s-30,10
5850,u-59,s-31,2
5851,u-59,s-32,6
5852,u-59,s-33,2
5853,u-59,s-34,8
5854,u-59,s-35,5
5855,u-59,s-36,2
5856,u-59,s-37,5
5857,u-59,s-38,3
5858,u-59,s-39,4
5859,u-59,s-4,8
5860,u-59,s-40,5
5861,u-59,s-41,1
5862,u-59,s-42,4
5863,u-59,s-43,4
5864,u-59,s-44,2
5865,u-59,s-45,9
5866,u-59,s-46,3
5867,u-59,s-47,5
5868,u-59,s-5,3
5869,u-59,s-50,3
5870,u-59,s-51,1
5871,u-59,s-52,1
5872,u-59,s-53,4
5873,u-59,s-54,14
5874,u-59,s-55,6
5875,u-59,s-56,1
5876,u-59,s-57,33
5877,u-59,s-58,4
5878,u-59,s-59,1
5879,u-59,s-60,2
5880,u-59,s-61,14
5881,u-59,s-62,7
5882,u-59,s-65,1
5883,u-59,s-66,21
5884,u-59,s-67,1
5885,u-59,s-68,3
5886,u-59,s-69,3
5887,u-59,s-7,13
5888,u-59,s-71,9
5889,u-59,s-8,2
5890,u-59,s-9,1
5891,u-6,s-0,2
5892,u-6,s-1,9
5893,u-6,s-10,1
5894,u-6,s-12,2
5895,u-6,s-18,2
5896,u-6,s-21,1
5897,u-6,s-22,1
5898,u-6,s-27,1
5899,u-6,s-30,4
5900,u-6,s-31,2
5901,u-6,s-32,2
5902,u-6,s-33,1
5903,u-6,s-34,2
5904,u-6,s-35,1
5905,u-6,s-36,1
5906,u-6,s-38,1
5907,u-6,s-4,2
5908,u-6,s-41,1
5909,u-6,s-42,4
5910,u-6,s-43,1
5911,u-6,s-44,1
5912,u-6,s-45,3
5913,u-6,s-46,1
5914,u-6,s-47,1
5915,u-6,s-49,1
5916,u-6,s-5,1
5917,u-6,s-52,2
5918,u-6,s-53,2
5919,u-6,s-54,5
5920,u-6,s-57,6
5921,u-6,s-58,1
5922,u-6,s-61,4
5923,u-6,s-63,1
5924,u-6,s-66,4
5925,u-6,s-68,1
5926,u-6,s-7,2
5927,u-6,s-71,3
5928,u-6,s-8,1
5929,u-60,s-0,1
5930,u-60,s-1,9
5931,u-60,s-12,1
5932,u-60,s-13,1
5933,u-60,s-25,1
5934,u-60,s-30,1
5935,u-60,s-31,1
5936,u-60,s-33,1
5937,u-60,s-34,1
5938,u-60,s-39,1
5939,u-60,s-4,2
5940,u-60,s-40,1
5941,u-60,s-42,2
5942,u-60,s-46,2
5943,u-60,s-47,1
5944,u-60,s-53,4
5945,u-60,s-54,1
5946,u-60,s-57,6
5947,u-60,s-58,1
5948,u-60,s-66,3
5949,u-60,s-68,1
5950,u-60,s-69,1
5951,u-60,s-70,1
5952,u-60,s-71,1
5953,u-61,s-0,2
5954,u-61,s-1,6
5955,u-61,s-11,2
5956,u-61,s-12,4
5957,u-61,s-13,1
5958,u-61,s-15,2
5959,u-61,s-17,1
5960,u-61,s-21,1
5961,u-61,s-23,1
5962,u-61,s-26,1
5963,u-61,s-30,5
5964,u-61,s-32,1
5965,u-61,s-34,2
5966,u-61,s-35,1
5967,u-61,s-39,1
5968,u-61,s-4,2
5969,u-61,s-42,1
5970,u-61,s-44,1
5971,u-61,s-47,2
5972,u-61,s-5,1
5973,u-61,s-52,2
5974,u-61,s-53,2
5975,u-61,s-54,5
5976,u-61,s-55,2
5977,u-61,s-57,5
5978,u-61,s-58,1
5979,u-61,s-60,1
5980,u-61,s-61,4
5981,u-61,s-66,10
5982,u-61,s-7,1
5983,u-61,s-71,1
5984,u-62,s-0,7
5985,u-62,s-1,15
5986,u-62,s-12,1
5987,u-62,s-13,2
5988,u-62,s-18,2
5989,u-62,s-22,1
5990,u-62,s-23,3
5991,u-62,s-26,6
5992,u-62,s-27,1
5993,u-62,s-28,1
5994,u-62,s-3,2
5995,u-62,s-30,3
5996,u-62,s-32,4
5997,u-62,s-33,1
5998,u-62,s-34,5
5999,u-62,s-35,1
6000,u-62,s-36,1
6001,u-62,s-38,2
6002,u-62,s-39,1
6003,u-62,s-42,3
6004,u-62,s-45,2
6005,u-62,s-46,5
6006,u-62,s-49,1
6007,u-62,s-5,1
6008,u-62,s-53,2
6009,u-62,s-54,11
6010,u-62,s-55,1
6011,u-62,s-57,11
6012,u-62,s-60,2
6013,u-62,s-61,3
6014,u-62,s-62,5
6015,u-62,s-66,17
6016,u-62,s-68,1
6017,u-62,s-69,1
6018,u-62,s-70,1
6019,u-62,s-71,3
6020,u-63,s-0,18
6021,u-63,s-1,43
6022,u-63,s-12,9
6023,u-63,s-13,5
6024,u-63,s-14,1
6025,u-63,s-17,1
6026,u-63,s-18,3
6027,u-63,s-2,3
6028,u-63,s-21,1
6029,u-63,s-22,4
6030,u-63,s-23,1
6031,u-63,s-25,3
6032,u-63,s-26,2
6033,u-63,s-27,2
6034,u-63,s-30,6
6035,u-63,s-31,4
6036,u-63,s-32,5
6037,u-63,s-33,4
6038,u-63,s-34,12
6039,u-63,s-35,12
6040,u-63,s-36,1
6041,u-63,s-37,2
6042,u-63,s-38,5
6043,u-63,s-39,6
6044,u-63,s-4,4
6045,u-63,s-40,8
6046,u-63,s-41,1
6047,u-63,s-42,13
6048,u-63,s-43,6
6049,u-63,s-44,1
6050,u-63,s-45,3
6051,u-63,s-46,12
6052,u-63,s-47,4
6053,u-63,s-48,3
6054,u-63,s-49,1
6055,u-63,s-5,2
6056,u-63,s-50,5
6057,u-63,s-51,1
6058,u-63,s-52,4
6059,u-63,s-53,4
6060,u-63,s-54,15
6061,u-63,s-55,5
6062,u-63,s-57,16
6063,u-63,s-58,2
6064,u-63,s-61,8
6065,u-63,s-62,5
6066,u-63,s-66,32
6067,u-63,s-67,3
6068,u-63,s-68,3
6069,u-63,s-69,3
6070,u-63,s-7,9
6071,u-63,s-70,2
6072,u-63,s-71,5
6073,u-63,s-8,3
6074,u-63,s-9,1
6075,u-64,s-0,8
6076,u-64,s-1,17
6077,u-64,s-11,1
6078,u-64,s-12,4
6079,u-64,s-13,2
6080,u-64,s-15,1
6081,u-64,s-18,1
6082,u-64,s-2,1
6083,u-64,s-22,1
6084,u-64,s-25,1
6085,u-64,s-27,2
6086,u-64,s-3,1
6087,u-64,s-30,2
6088,u-64,s-31,1
6089,u-64,s-32,3
6090,u-64,s-33,1
6091,u-64,s-34,3
6092,u-64,s-35,1
6093,u-64,s-37,2
6094,u-64,s-38,1
6095,u-64,s-39,5
6096,u-64,s-4,5
6097,u-64,s-40,2
6098,u-64,s-42,2
6099,u-64,s-43,1
6100,u-64,s-45,4
6101,u-64,s-46,10
6102,u-64,s-47,3
6103,u-64,s-49,1
6104,u-64,s-50,3
6105,u-64,s-51,1
6106,u-64,s-52,1
6107,u-64,s-53,3
6108,u-64,s-54,10
6109,u-64,s-55,2
6110,u-64,s-56,1
6111,u-64,s-57,11
6112,u-64,s-58,2
6113,u-64,s-61,3
6114,u-64,s-62,4
6115,u-64,s-66,8
6116,u-64,s-67,3
6117,u-64,s-68,3
6118,u-64,s-69,1
6119,u-64,s-7,1
6120,u-64,s-71,1
6121,u-64,s-9,2
6122,u-65,System No Cluster,1
6123,u-65,s-0,10
6124,u-65,s-1,16
6125,u-65,s-10,2
6126,u-65,s-12,4
6127,u-65,s-13,1
6128,u-65,s-15,1
6129,u-65,s-18,2
6130,u-65,s-19,1
6131,u-65,s-2,2
6132,u-65,s-25,2
6133,u-65,s-26,1
6134,u-65,s-30,2
6135,u-65,s-31,4
6136,u-65,s-32,4
6137,u-65,s-33,1
6138,u-65,s-34,4
6139,u-65,s-35,2
6140,u-65,s-37,1
6141,u-65,s-38,2
6142,u-65,s-39,4
6143,u-65,s-4,1
6144,u-65,s-40,1
6145,u-65,s-41,1
6146,u-65,s-42,3
6147,u-65,s-43,3
6148,u-65,s-45,3
6149,u-65,s-46,4
6150,u-65,s-47,2
6151,u-65,s-48,1
6152,u-65,s-49,1
6153,u-65,s-5,2
6154,u-65,s-54,6
6155,u-65,s-55,4
6156,u-65,s-57,10
6157,u-65,s-61,7
6158,u-65,s-62,2
6159,u-65,s-65,2
6160,u-65,s-66,8
6161,u-65,s-67,1
6162,u-65,s-7,8
6163,u-65,s-70,2
6164,u-65,s-71,3
6165,u-65,s-9,2
6166,u-66,System No Cluster,3
6167,u-66,s-0,10
6168,u-66,s-1,33
6169,u-66,s-12,2
6170,u-66,s-13,3
6171,u-66,s-17,1
6172,u-66,s-18,1
6173,u-66,s-21,1
6174,u-66,s-22,3
6175,u-66,s-23,1
6176,u-66,s-26,2
6177,u-66,s-27,4
6178,u-66,s-30,2
6179,u-66,s-31,4
6180,u-66,s-32,4
6181,u-66,s-33,2
6182,u-66,s-34,7
6183,u-66,s-35,3
6184,u-66,s-37,1
6185,u-66,s-38,2
6186,u-66,s-39,4
6187,u-66,s-4,7
6188,u-66,s-40,1
6189,u-66,s-41,1
6190,u-66,s-42,5
6191,u-66,s-44,1
6192,u-66,s-45,5
6193,u-66,s-46,1
6194,u-66,s-47,4
6195,u-66,s-48,1
6196,u-66,s-50,2
6197,u-66,s-51,2
6198,u-66,s-52,5
6199,u-66,s-53,6
6200,u-66,s-54,12
6201,u-66,s-55,9
6202,u-66,s-57,19
6203,u-66,s-58,2
6204,u-66,s-60,1
6205,u-66,s-61,5
6206,u-66,s-62,5
6207,u-66,s-66,20
6208,u-66,s-67,2
6209,u-66,s-68,1
6210,u-66,s-69,2
6211,u-66,s-7,2
6212,u-66,s-70,1
6213,u-66,s-71,3
6214,u-67,System No Cluster,2
6215,u-67,s-0,14
6216,u-67,s-1,39
6217,u-67,s-10,1
6218,u-67,s-12,4
6219,u-67,s-13,1
6220,u-67,s-15,2
6221,u-67,s-17,3
6222,u-67,s-18,3
6223,u-67,s-2,1
6224,u-67,s-20,1
6225,u-67,s-22,3
6226,u-67,s-23,2
6227,u-67,s-25,1
6228,u-67,s-26,3
6229,u-67,s-27,5
6230,u-67,s-3,3
6231,u-67,s-30,8
6232,u-67,s-31,3
6233,u-67,s-32,4
6234,u-67,s-33,2
6235,u-67,s-34,2
6236,u-67,s-35,2
6237,u-67,s-37,2
6238,u-67,s-38,2
6239,u-67,s-39,2
6240,u-67,s-4,2
6241,u-67,s-40,1
6242,u-67,s-41,1
6243,u-67,s-42,9
6244,u-67,s-43,3
6245,u-67,s-44,2
6246,u-67,s-45,3
6247,u-67,s-46,5
6248,u-67,s-47,3
6249,u-67,s-48,1
6250,u-67,s-5,4
6251,u-67,s-50,3
6252,u-67,s-52,1
6253,u-67,s-53,3
6254,u-67,s-54,7
6255,u-67,s-55,5
6256,u-67,s-57,24
6257,u-67,s-58,2
6258,u-67,s-6,1
6259,u-67,s-60,1
6260,u-67,s-61,10
6261,u-67,s-62,7
6262,u-67,s-63,1
6263,u-67,s-65,1
6264,u-67,s-66,20
6265,u-67,s-67,4
6266,u-67,s-68,5
6267,u-67,s-69,2
6268,u-67,s-7,1
6269,u-67,s-70,1
6270,u-67,s-71,5
6271,u-67,s-8,2
6272,u-68,s-0,12
6273,u-68,s-1,39
6274,u-68,s-10,1
6275,u-68,s-12,4
6276,u-68,s-13,4
6277,u-68,s-14,2
6278,u-68,s-15,1
6279,u-68,s-17,1
6280,u-68,s-18,3
6281,u-68,s-19,1
6282,u-68,s-2,3
6283,u-68,s-22,2
6284,u-68,s-23,3
6285,u-68,s-26,5
6286,u-68,s-27,6
6287,u-68,s-3,2
6288,u-68,s-30,8
6289,u-68,s-31,5
6290,u-68,s-32,2
6291,u-68,s-33,2
6292,u-68,s-34,5
6293,u-68,s-35,2
6294,u-68,s-36,1
6295,u-68,s-37,1
6296,u-68,s-38,2
6297,u-68,s-39,5
6298,u-68,s-4,4
6299,u-68,s-40,1
6300,u-68,s-42,3
6301,u-68,s-43,3
6302,u-68,s-44,1
6303,u-68,s-45,6
6304,u-68,s-46,5
6305,u-68,s-47,4
6306,u-68,s-5,3
6307,u-68,s-50,3
6308,u-68,s-52,4
6309,u-68,s-53,2
6310,u-68,s-54,15
6311,u-68,s-55,8
6312,u-68,s-57,19
6313,u-68,s-58,2
6314,u-68,s-61,7
6315,u-68,s-62,8
6316,u-68,s-65,1
6317,u-68,s-66,14
6318,u-68,s-67,5
6319,u-68,s-68,2
6320,u-68,s-69,2
6321,u-68,s-7,1
6322,u-68,s-70,1
6323,u-68,s-71,1
6324,u-68,s-8,2
6325,u-69,s-0,5
6326,u-69,s-1,8
6327,u-69,s-12,1
6328,u-69,s-20,1
6329,u-69,s-23,1
6330,u-69,s-26,1
6331,u-69,s-27,1
6332,u-69,s-31,1
6333,u-69,s-32,1
6334,u-69,s-35,1
6335,u-69,s-36,2
6336,u-69,s-37,1
6337,u-69,s-38,2
6338,u-69,s-4,3
6339,u-69,s-40,1
6340,u-69,s-42,3
6341,u-69,s-43,1
6342,u-69,s-44,1
6343,u-69,s-45,2
6344,u-69,s-46,1
6345,u-69,s-47,1
6346,u-69,s-48,1
6347,u-69,s-5,2
6348,u-69,s-50,3
6349,u-69,s-52,2
6350,u-69,s-53,1
6351,u-69,s-54,5
6352,u-69,s-56,1
6353,u-69,s-57,11
6354,u-69,s-59,2
6355,u-69,s-61,4
6356,u-69,s-62,2
6357,u-69,s-65,2
6358,u-69,s-66,5
6359,u-69,s-68,1
6360,u-69,s-7,2
6361,u-69,s-71,1
6362,u-7,System No Cluster,1
6363,u-7,s-0,6
6364,u-7,s-1,21
6365,u-7,s-10,1
6366,u-7,s-12,2
6367,u-7,s-13,2
6368,u-7,s-17,1
6369,u-7,s-18,1
6370,u-7,s-19,2
6371,u-7,s-2,1
6372,u-7,s-22,2
6373,u-7,s-23,1
6374,u-7,s-24,1
6375,u-7,s-27,3
6376,u-7,s-30,4
6377,u-7,s-31,4
6378,u-7,s-32,2
6379,u-7,s-33,1
6380,u-7,s-34,4
6381,u-7,s-35,2
6382,u-7,s-36,1
6383,u-7,s-37,3
6384,u-7,s-38,2
6385,u-7,s-4,2
6386,u-7,s-40,2
6387,u-7,s-42,1
6388,u-7,s-43,1
6389,u-7,s-44,2
6390,u-7,s-45,2
6391,u-7,s-46,2
6392,u-7,s-50,1
6393,u-7,s-52,1
6394,u-7,s-53,2
6395,u-7,s-54,10
6396,u-7,s-55,1
6397,u-7,s-56,1
6398,u-7,s-57,16
6399,u-7,s-58,1
6400,u-7,s-60,1
6401,u-7,s-61,9
6402,u-7,s-62,1
6403,u-7,s-66,5
6404,u-7,s-68,1
6405,u-7,s-7,1
6406,u-7,s-71,2
6407,u-7,s-9,1
6408,u-70,System No Cluster,7
6409,u-70,s-0,31
6410,u-70,s-1,112
6411,u-70,s-10,2
6412,u-70,s-11,1
6413,u-70,s-12,21
6414,u-70,s-13,12
6415,u-70,s-15,4
6416,u-70,s-16,1
6417,u-70,s-17,1
6418,u-70,s-18,6
6419,u-70,s-19,1
6420,u-70,s-2,1
6421,u-70,s-21,1
6422,u-70,s-22,9
6423,u-70,s-23,5
6424,u-70,s-24,1
6425,u-70,s-25,1
6426,u-70,s-26,7
6427,u-70,s-27,8
6428,u-70,s-3,4
6429,u-70,s-30,13
6430,u-70,s-31,15
6431,u-70,s-32,14
6432,u-70,s-33,7
6433,u-70,s-34,15
6434,u-70,s-35,2
6435,u-70,s-36,3
6436,u-70,s-37,6
6437,u-70,s-38,5
6438,u-70,s-39,4
6439,u-70,s-4,6
6440,u-70,s-40,8
6441,u-70,s-41,2
6442,u-70,s-42,25
6443,u-70,s-43,8
6444,u-70,s-44,4
6445,u-70,s-45,18
6446,u-70,s-46,18
6447,u-70,s-47,12
6448,u-70,s-49,1
6449,u-70,s-5,5
6450,u-70,s-50,6
6451,u-70,s-51,1
6452,u-70,s-52,7
6453,u-70,s-53,12
6454,u-70,s-54,22
6455,u-70,s-55,16
6456,u-70,s-56,1
6457,u-70,s-57,77
6458,u-70,s-58,5
6459,u-70,s-59,4
6460,u-70,s-6,2
6461,u-70,s-60,1
6462,u-70,s-61,29
6463,u-70,s-62,6
6464,u-70,s-63,1
6465,u-70,s-64,1
6466,u-70,s-65,1
6467,u-70,s-66,56
6468,u-70,s-67,8
6469,u-70,s-68,9
6470,u-70,s-69,10
6471,u-70,s-7,12
6472,u-70,s-70,4
6473,u-70,s-71,17
6474,u-70,s-8,1
6475,u-70,s-9,1
6476,u-71,System No Cluster,4
6477,u-71,s-0,2
6478,u-71,s-1,14
6479,u-71,s-12,2
6480,u-71,s-13,1
6481,u-71,s-2,1
6482,u-71,s-22,1
6483,u-71,s-25,2
6484,u-71,s-26,1
6485,u-71,s-27,1
6486,u-71,s-32,1
6487,u-71,s-33,1
6488,u-71,s-34,1
6489,u-71,s-35,1
6490,u-71,s-36,3
6491,u-71,s-38,1
6492,u-71,s-39,3
6493,u-71,s-40,2
6494,u-71,s-42,1
6495,u-71,s-43,1
6496,u-71,s-44,1
6497,u-71,s-45,1
6498,u-71,s-46,4
6499,u-71,s-47,3
6500,u-71,s-5,2
6501,u-71,s-50,2
6502,u-71,s-52,2
6503,u-71,s-53,3
